x,y
0.3952713247180992,0.0
0.986257240950918,0.010199481816160106
0.6355038931396956,0.012948073735027035
0.3087498134085798,0.015105938083409197
0.051162163593726676,0.014363867085775686
0.7851333586937156,0.015496501766374363
0.7522258550702305,0.01667795690734389
0.41957555942041164,0.017068520590308833
0.8602358960036655,0.019232393610736833
0.44638557139941526,0.02079239509057997
0.16757594872708537,0.019773174094842205
0.36275187063686287,0.022754977597479607
0.8962455398631503,0.02491885061790738
0.713318534426719,0.023937559364457562
0.011850360903921065,0.02505554790694535
0.6444291237270359,0.027776139855893583
0.505769540189181,0.022801576904570017
0.5027724471036821,0.02152699443788825
0.08668620675477609,0.02892453183711809
0.22164171558170778,0.030806598138606294
0.5905701299072835,0.03298083170017161
0.4287654148589369,0.03178788939205611
0.6982178713650787,0.034927044993888205
0.8211649595537999,0.03132277330589211
0.817427821217811,0.033200004368079565
0.3445609202929606,0.0373391941972865
0.5454555219763022,0.0407000268785158
0.48283118171355927,0.03939899916383857
0.1318659623542781,0.04244539589096637
0.9626201863335804,0.041390053837644346
0.9628723227709864,0.03449275425291057
0.5725558190779958,0.044464159481492536
0.2638426757450415,0.04473995752838639
0.23090234695213893,0.04594520404863505
0.07466064437842185,0.047727769703069516
0.854838021612933,0.04766630025201199
0.8490039444175449,0.04661302301364106
0.680411030803234,0.04993682156444623
0.44364638157102754,0.05043242320760266
0.7884269982135376,0.05259028755598494
0.6262898513898885,0.05184145680229986
0.9952039985939434,0.0544942855104399
0.37456482065554986,0.05435758822140194
0.21002730253812485,0.05337629696795212
0.31769657105160515,0.056183473439263824
0.9262494402257395,0.058282753235201205
0.7433224347893083,0.05730146198175139
0.4254483094122172,0.0617840741395293
0.032907503623485,0.06220791824900048
0.5874957264545704,0.0631892095024503
0.14814885553363855,0.06370602259263015
0.14632139686698872,0.0632634770237073
0.8873361931053589,0.06593179274927162
0.4523121878410156,0.06541252156944541
0.5183636137608807,0.06655692737227116
0.653390148491582,0.06864921468190194
0.3028677958526912,0.07097791254311732
0.56952813020766,0.07406392949580963
0.41053723883220256,0.07259325068134444
0.7717390648200395,0.06649447144607747
0.7690256564699723,0.06438963055985819
0.35347026705075174,0.07810986881772583
0.7075113279049274,0.07987116081109721
0.17704038412459824,0.07931761189889477
0.28455311956778206,0.08183374331799685
0.10456011483383934,0.07718210651077938
0.09958311079686284,0.07190423738285115
0.8391413423988675,0.08244705035140298
0.6382100706399002,0.08360104398341396
0.5545088080410437,0.08520535941959369
0.9203058132565577,0.08326357389481737
0.9210757911064612,0.08206255515366716
0.4928967636948177,0.08040551736144765
0.4932382394144324,0.08069898830491568
0.13784049924641142,0.08657665104300434
0.2390683156270806,0.08155753555952333
0.24650047879254386,0.0838293947119978
0.9500831836589253,0.09164665585249504
0.6895251188166011,0.09082891314128681
0.2127695945067486,0.09025649324344116
0.7971600785850833,0.09360923835939468
0.08401188406774111,0.0920372195354602
0.3838694430213832,0.09519257786979195
0.1947399554551182,0.0977356938867222
0.6087094022444308,0.10005053479229613
0.29945828297371346,0.1006745353842334
0.9321360615375726,0.10286860198169041
0.019673003081707243,0.10075705436831972
0.015619492194038503,0.097924525188829
0.32630626032271887,0.10416422189152659
0.5274879257293918,0.10734731590769213
0.4616142598306866,0.10618760806270604
0.0569056604891788,0.10714602539416399
0.8812440681496219,0.10308852031047133
0.8873269809705352,0.10831872148463481
0.3656180630125245,0.11140917821052926
0.7229952438003827,0.10987636502705074
0.7198407321664223,0.10372643114432334
0.7241313264613275,0.1076471964922007
0.1527295315231157,0.11284254692701114
0.098722510870455,0.11455279739730938
0.833334135877076,0.11581095296869681
0.49167681884501113,0.11716022844219032
0.7641936342971143,0.11920332715450127
0.5814959094345437,0.1187322472661249
0.4227596713620414,0.12088410294246145
0.21583450905991633,0.12010410220253977
0.26670960893031165,0.12296745975747801
0.9682896447040076,0.1250910746752002
0.6649291409650326,0.1182811704584482
0.6603893454525296,0.12334171655738568
0.8183370739167593,0.1269731409766885
0.05984648943290654,0.12558297836763463
0.6920254438468169,0.1279544322301383
0.4015857029672017,0.1283821745713857
0.6113605799226944,0.12991701473703796
0.12582280797214854,0.13089830599048777
0.9351961978687648,0.13272419120834966
0.47656659122095857,0.13226046371217168
0.5427306739266867,0.1334392340670536
0.7463054528402455,0.1353770199164896
