iteration,z_variable,pi_source,corr_y_z,corr_y_pi,corr_y_over_pi_z_over_pi,BestRandomStart_z_over_BestRandomStart_z,BestRandomStart_y_over_BestRandomStart_y,BestRandomStart_z_over_Vincent_z,BestRandomStart_y_over_Vincent_y,ABC_z_over_BestRandomStart_z,ABC_y_over_BestRandomStart_y,ABC_z_over_Vincent_z,ABC_y_over_Vincent_y,Random_z_over_BestRandomStart_z,Random_y_over_BestRandomStart_y,Random_z_over_Vincent_z,Random_y_over_Vincent_y,evaluations_ABC,evaluations_Random,Var_z_BestRandomStart,Var_y_BestRandomStart,Var_z_Vincent_z,Var_y_Vincent_y,Var_z_ABC,Var_y_ABC,Var_z_Random,Var_y_Random
300,z_00,equal,-1.376981811053447e-17,0.0,6.722437906588872e-18,1.0,1.0,0.1423209327503851,0.16960942700252357,5.782713754242616,0.8882953337295454,0.8230012153322903,0.15066326256288365,1.1401067458072343,0.9519779948659297,0.16226105549829178,0.16146444222822168,10028,10028,326.3895583526345,74668.66390311507,46.452066384733186,12664.509299651363,56.442281638646136,84058.37683466774,286.2798238436346,78435.28348954211
300,z_00,size_80,-1.376981811053447e-17,0.7964686621946876,-0.019581006445603694,1.0,1.0,0.11385207020282773,0.10878628734162457,6.85461726628958,1.2326020760884384,0.7804123662151162,0.13409020362723983,1.0805095988351077,0.9939776495798209,0.1230182547014039,0.10813113819834301,9950,9950,393.75950748929824,213908.74823187475,44.83033508970245,23270.338550039953,57.44441916921806,173542.42085223208,364.42018461826575,215204.78687050892
300,z_00,size_90,-1.376981811053447e-17,0.8714416182858846,0.0422758631115996,1.0,1.0,0.16487566504923296,0.07785465503952657,4.665224541469928,1.2427250483243701,0.7691819988788572,0.09675192994627282,1.1152360566896602,1.0321114797429685,0.18387528653359178,0.08035468321772413,9887,9887,393.4030605089669,166422.2684370627,64.86259123381956,12956.748300063007,84.32671504060397,133917.20772141704,352.7531755713672,161244.46990794793
300,z_80,equal,0.8000000000000002,0.0,0.8000000000000003,1.0,1.0,0.17967172702245643,0.20041499164692184,5.514932109944579,1.7608310099584654,0.9908773766053419,0.35289693215246676,1.133444546781373,1.0559178938991365,0.20364793920439467,0.21162177588563075,10025,10025,332.87136045821677,63191.42692659876,59.80757220984243,12664.509299651363,60.35819731270671,35887.27513839578,293.68120514009007,59845.01947708723
300,z_80,size_80,0.8000000000000002,0.7964686621946876,-0.3338028997675349,1.0,1.0,0.24176842810204882,0.10542763051258153,3.7401777133667626,1.2371467907327733,0.9042568865829975,0.13042945474320083,1.0425232651953182,1.0957900101551674,0.25204921108608747,0.11552654431001694,9882,9882,373.6780412182606,220723.3382454035,90.34355264159149,23270.338550039953,99.90916738603048,178413.2165227273,358.43616511354446,201428.50016870326
300,z_80,size_90,0.8000000000000002,0.8714416182858846,-0.5117759861486383,1.0,1.0,0.25044956404464597,0.08025976999260122,3.7545538394641507,1.4043784011342668,0.9403263722759482,0.1127150874576133,1.0957187563067097,1.0512442046181085,0.2744222848325571,0.0843726180687044,9819,9819,414.6417228322264,161435.15364244665,103.84683871805203,12956.748300063007,110.43701610399705,114951.32188878808,378.41984582781146,153565.79654210046
300,z_90,equal,0.9000000000000001,0.0,0.9000000000000001,1.0,1.0,0.1796132532438697,0.24137664783827598,4.859038897759938,1.8583846783688565,0.8727477840651693,0.4485706640586872,1.0733760082191524,0.8996061028774834,0.19279255679016058,0.21714390548742218,9958,9958,330.40054561543735,52467.831553186006,59.34431687153827,12664.509299651363,67.99709830842372,28233.030633484417,307.814356838111,58323.11651217373
300,z_90,size_80,0.9000000000000001,0.7964686621946876,-0.29463027700024136,1.0,1.0,0.36078607583186517,0.10826630997777406,2.4570417683637666,1.2772483328230566,0.88646645776295,0.13828296392001618,1.0784181161420108,1.0518688327264598,0.38907824022886867,0.11388195709992226,9858,9858,431.79575539072573,214936.10112709217,155.78589614827587,23270.338550039953,175.73806068354884,168280.58851486346,400.3973495321596,204337.36074294985
300,z_90,size_90,0.9000000000000001,0.8714416182858846,-0.5420575768862299,1.0,1.0,0.39225916839352604,0.08489706069157466,2.519674943859626,1.3108747586799512,0.9883655981003814,0.11128941394670508,1.031928747418979,0.9638306727191016,0.4047835123039418,0.0818263911182348,9872,9872,437.12051619460385,152617.16005850906,171.46453017024413,12956.748300063007,173.48289995098523,116423.90628697001,423.5956380592294,158344.3693776155
350,z_00,equal,-1.376981811053447e-17,0.0,6.722437906588872e-18,1.0,1.0,0.1423209327503851,0.16960942700252357,5.85701196601011,0.8958407676374667,0.8335754061327257,0.1519430392844916,1.1401067458072343,0.9519779948659297,0.16226105549829178,0.16146444222822168,11688,11688,326.3895583526345,74668.66390311507,46.452066384733186,12664.509299651363,55.726291878310136,83350.37497794737,286.2798238436346,78435.28348954211
350,z_00,size_80,-1.376981811053447e-17,0.7964686621946876,-0.019581006445603694,1.0,1.0,0.11385207020282773,0.10878628734162457,7.831407040795108,1.2764404521398096,0.891621904195524,0.1388592178009545,1.0805095988351077,0.9939776495798209,0.1230182547014039,0.10813113819834301,11623,11623,393.75950748929824,213908.74823187475,44.83033508970245,23270.338550039953,50.27953539359391,167582.23846108973,364.42018461826575,215204.78687050892
350,z_00,size_90,-1.376981811053447e-17,0.8714416182858846,0.0422758631115996,1.0,1.0,0.16487566504923296,0.07785465503952657,4.95268956172574,1.2765132470686915,0.8165779852719254,0.09938249850391892,1.1152360566896602,1.0321114797429685,0.18387528653359178,0.08035468321772413,11538,11538,393.4030605089669,166422.2684370627,64.86259123381956,12956.748300063007,79.43220660329204,130372.535356938,352.7531755713672,161244.46990794793
350,z_80,equal,0.8000000000000002,0.0,0.8000000000000003,1.0,1.0,0.17967172702245643,0.20041499164692184,5.565705954876615,1.7683547740768835,1.0000000010118513,0.35440480727541296,1.133444546781373,1.0559178938991365,0.20364793920439467,0.21162177588563075,11699,11699,332.87136045821677,63191.42692659876,59.80757220984243,12664.509299651363,59.80757214932605,35734.586663802205,293.68120514009007,59845.01947708723
350,z_80,size_80,0.8000000000000002,0.7964686621946876,-0.3338028997675349,1.0,1.0,0.24176842810204882,0.10542763051258153,3.7572951090354056,1.2376171399017362,0.9083953324270061,0.13047904254159814,1.0425232651953182,1.0957900101551674,0.25204921108608747,0.11552654431001694,11535,11535,373.6780412182606,220723.3382454035,90.34355264159149,23270.338550039953,99.4540035781734,178345.4116213423,358.43616511354446,201428.50016870326
350,z_80,size_90,0.8000000000000002,0.8714416182858846,-0.5117759861486383,1.0,1.0,0.25044956404464597,0.08025976999260122,3.758820785983508,1.402709640934059,0.941395027171523,0.11258115314777181,1.0957187563067097,1.0512442046181085,0.2744222848325571,0.0843726180687044,11475,11475,414.6417228322264,161435.15364244665,103.84683871805203,12956.748300063007,110.31164996703454,115088.07591494672,378.41984582781146,153565.79654210046
350,z_90,equal,0.9000000000000001,0.0,0.9000000000000001,1.0,1.0,0.1796132532438697,0.24137664783827598,4.982371321043303,1.8555484112705225,0.8948999218415443,0.44788605541411736,1.0733760082191524,0.8996061028774834,0.19279255679016058,0.21714390548742218,11617,11617,330.40054561543735,52467.831553186006,59.34431687153827,12664.509299651363,66.31391446477977,28276.185754302405,307.814356838111,58323.11651217373
350,z_90,size_80,0.9000000000000001,0.7964686621946876,-0.29463027700024136,1.0,1.0,0.36078607583186517,0.10826630997777406,2.4587555157898637,1.2129606577028071,0.8870847539717784,0.1313227745576968,1.0784181161420108,1.0518688327264598,0.38907824022886867,0.11388195709992226,11493,11493,431.79575539072573,214936.10112709217,155.78589614827587,23270.338550039953,175.61557162466127,177199.56518140808,400.3973495321596,204337.36074294985
350,z_90,size_90,0.9000000000000001,0.8714416182858846,-0.5420575768862299,1.0,1.0,0.39225916839352604,0.08489706069157466,2.542842072428776,1.3134154970437903,0.9974531166869821,0.11150511516578136,1.031928747418979,0.9638306727191016,0.4047835123039418,0.0818263911182348,11521,11521,437.12051619460385,152617.16005850906,171.46453017024413,12956.748300063007,171.90234538517427,116198.68990583463,423.5956380592294,158344.3693776155
400,z_00,equal,-1.376981811053447e-17,0.0,6.722437906588872e-18,1.0,1.0,0.1423209327503851,0.16960942700252357,5.85701196601011,0.8958407676374667,0.8335754061327257,0.1519430392844916,1.1401067458072343,0.9519779948659297,0.16226105549829178,0.16146444222822168,13369,13369,326.3895583526345,74668.66390311507,46.452066384733186,12664.509299651363,55.726291878310136,83350.37497794737,286.2798238436346,78435.28348954211
400,z_00,size_80,-1.376981811053447e-17,0.7964686621946876,-0.019581006445603694,1.0,1.0,0.11385207020282773,0.10878628734162457,7.86763747886788,1.35648845233797,0.8957468145744644,0.14756734255163403,1.0805095988351077,0.9939776495798209,0.1230182547014039,0.10813113819834301,13277,13277,393.75950748929824,213908.74823187475,44.83033508970245,23270.338550039953,50.04799834091474,157693.01084958974,364.42018461826575,215204.78687050892
400,z_00,size_90,-1.376981811053447e-17,0.8714416182858846,0.0422758631115996,1.0,1.0,0.16487566504923296,0.07785465503952657,5.008564161228131,1.2788203649506227,0.8257903470242418,0.0995621183707522,1.1152360566896602,1.0321114797429685,0.18387528653359178,0.08035468321772413,13179,13179,393.4030605089669,166422.2684370627,64.86259123381956,12956.748300063007,78.54607585030956,130137.33046352334,352.7531755713672,161244.46990794793
400,z_80,equal,0.8000000000000002,0.0,0.8000000000000003,1.0,1.0,0.17967172702245643,0.20041499164692184,5.565705954876618,1.768354774076885,1.000000001011852,0.35440480727541324,1.133444546781373,1.0559178938991365,0.20364793920439467,0.21162177588563075,13367,13367,332.87136045821677,63191.42692659876,59.80757220984243,12664.509299651363,59.80757214932601,35734.586663802176,293.68120514009007,59845.01947708723
400,z_80,size_80,0.8000000000000002,0.7964686621946876,-0.3338028997675349,1.0,1.0,0.24176842810204882,0.10542763051258153,3.760341832027192,1.2380745317092645,0.9091319338555927,0.13052726427608172,1.094796577196291,1.1152995745061411,0.26468724756025064,0.11758339145187284,13192,13192,373.6780412182606,220723.3382454035,90.34355264159149,23270.338550039953,99.37342345730617,178279.52404503195,341.3218939496759,197904.97843876664
400,z_80,size_90,0.8000000000000002,0.8714416182858846,-0.5117759861486383,1.0,1.0,0.25044956404464597,0.08025976999260122,3.7689354216454536,1.4191960330855502,0.9439282332635278,0.11390434718985834,1.0957187563067097,1.0512442046181085,0.2744222848325571,0.0843726180687044,13129,13129,414.6417228322264,161435.15364244665,103.84683871805203,12956.748300063007,110.0156082406954,113751.13083670466,378.41984582781146,153565.79654210046
400,z_90,equal,0.9000000000000001,0.0,0.9000000000000001,1.0,1.0,0.1796132532438697,0.24137664783827598,4.982371321043304,1.8555484112705243,0.8948999218415445,0.4478860554141178,1.0733760082191524,0.8996061028774834,0.19279255679016058,0.21714390548742218,13293,13293,330.40054561543735,52467.831553186006,59.34431687153827,12664.509299651363,66.31391446477976,28276.18575430238,307.814356838111,58323.11651217373
400,z_90,size_80,0.9000000000000001,0.7964686621946876,-0.29463027700024136,1.0,1.0,0.36078607583186517,0.10826630997777406,2.513298683317882,1.1925245549797001,0.9067631693476522,0.12911023312553926,1.0784181161420108,1.0518688327264598,0.38907824022886867,0.11388195709992226,13142,13142,431.79575539072573,214936.10112709217,155.78589614827587,23270.338550039953,171.80439326880918,180236.20581192223,400.3973495321596,204337.36074294985
