iteration,z_variable,pi_source,corr_y_z,corr_y_pi,corr_y_over_pi_z_over_pi,BestRandomStart_z_over_BestRandomStart_z,BestRandomStart_y_over_BestRandomStart_y,BestRandomStart_z_over_Vincent_z,BestRandomStart_y_over_Vincent_y,ABC_z_over_BestRandomStart_z,ABC_y_over_BestRandomStart_y,ABC_z_over_Vincent_z,ABC_y_over_Vincent_y,Random_z_over_BestRandomStart_z,Random_y_over_BestRandomStart_y,Random_z_over_Vincent_z,Random_y_over_Vincent_y,evaluations_ABC,evaluations_Random,Var_z_BestRandomStart,Var_y_BestRandomStart,Var_z_Vincent_z,Var_y_Vincent_y,Var_z_ABC,Var_y_ABC,Var_z_Random,Var_y_Random
550,z_00,equal,-1.376981811053447e-17,0.0,6.722437906588872e-18,1.0,1.0,0.1423209327503851,0.16960942700252357,6.800051526155196,0.8686102752484839,0.9677896759530872,0.14732449107339965,1.1626064133407639,1.0281298198555273,0.1654632291682373,0.17438050962990378,18362,18362,326.3895583526345,74668.66390311507,46.452066384733186,12664.509299651363,47.99810076397727,85963.36703679284,280.73951305218594,72625.71560623297
550,z_00,size_80,-1.376981811053447e-17,0.7964686621946876,-0.019581006445603694,1.0,1.0,0.11385207020282773,0.10878628734162457,7.991241200054664,1.36845102048871,0.9098193541163528,0.14886870592782417,1.0901214361564695,0.9574050089505289,0.12411258227889374,0.10415253640600289,18237,18237,393.75950748929824,213908.74823187475,44.83033508970245,23270.338550039953,49.27388594985779,156314.50817690376,361.20701275044036,223425.55786955135
550,z_00,size_90,-1.376981811053447e-17,0.8714416182858846,0.0422758631115996,1.0,1.0,0.16487566504923296,0.07785465503952657,5.50320894229225,1.1229962229901682,0.9073452342653207,0.08743048355159079,1.1850078054636513,1.0515314801750686,0.19537895001435157,0.08186662065223274,18144,18144,393.4030605089669,166422.2684370627,64.86259123381956,12956.748300063007,71.48612103125106,148194.86034773575,331.9835183322209,158266.5584194923
550,z_80,equal,0.8000000000000002,0.0,0.8000000000000003,1.0,1.0,0.17967172702245643,0.20041499164692184,5.565705971417853,1.7683547855422126,1.0000000039838441,0.35440480957323683,1.133444546781373,1.0559178938991365,0.20364793920439467,0.21162177588563075,18404,18404,332.87136045821677,63191.42692659876,59.80757220984243,12664.509299651363,59.807571971578376,35734.586432112956,293.68120514009007,59845.01947708723
550,z_80,size_80,0.8000000000000002,0.7964686621946876,-0.3338028997675349,1.0,1.0,0.24176842810204882,0.10542763051258153,3.8649939641154667,1.215431182838052,0.9344335153281029,0.12814002965772006,1.094796577196291,1.1152995745061411,0.26468724756025064,0.11758339145187284,18136,18136,373.6780412182606,220723.3382454035,90.34355264159149,23270.338550039953,96.68269722738873,181600.8519133192,341.3218939496759,197904.97843876664
550,z_80,size_90,0.8000000000000002,0.8714416182858846,-0.5117759861486383,1.0,1.0,0.25044956404464597,0.08025976999260122,3.9070144322656195,1.2656449045465337,0.9785100612770644,0.10158036893121251,1.0957187563067097,1.0512442046181085,0.2744222848325571,0.0843726180687044,18076,18076,414.6417228322264,161435.15364244665,103.84683871805203,12956.748300063007,106.12751245758307,127551.695631633,378.41984582781146,153565.79654210046
550,z_90,equal,0.9000000000000001,0.0,0.9000000000000001,1.0,1.0,0.1796132532438697,0.24137664783827598,4.990296424715802,1.948095488035189,0.896323375494457,0.4702247585708042,1.1116281182750296,0.9511440894636429,0.19966314272073923,0.2295839719259234,18281,18281,330.40054561543735,52467.831553186006,59.34431687153827,12664.509299651363,66.2086011522359,26932.884899858804,297.22219165177006,55162.86347610381
550,z_90,size_80,0.9000000000000001,0.7964686621946876,-0.29463027700024136,1.0,1.0,0.36078607583186517,0.10826630997777406,2.628103545082001,1.224689589537841,0.9481831649099486,0.13259262272745675,1.079474213984189,1.1502564411560954,0.38945926562504274,0.12453402041213703,18112,18112,431.79575539072573,214936.10112709217,155.78589614827587,23270.338550039953,164.29936948213088,175502.51342317875,400.0056229199099,186859.2893173152
550,z_90,size_90,0.9000000000000001,0.8714416182858846,-0.5420575768862299,1.0,1.0,0.39225916839352604,0.08489706069157466,2.548214217825374,1.368774900121212,0.9995603899727407,0.11620496576869456,1.137928274424219,1.0180495687215483,0.4463627986171242,0.08642941602278469,18148,18148,437.12051619460385,152617.16005850906,171.46453017024413,12956.748300063007,171.53994084831655,111499.09312699558,384.1371429282595,149911.3252905391
600,z_00,equal,-1.376981811053447e-17,0.0,6.722437906588872e-18,1.0,1.0,0.1423209327503851,0.16960942700252357,6.800051526155196,0.8686102752484839,0.9677896759530872,0.14732449107339965,1.1626064133407639,1.0281298198555273,0.1654632291682373,0.17438050962990378,20042,20042,326.3895583526345,74668.66390311507,46.452066384733186,12664.509299651363,47.99810076397727,85963.36703679284,280.73951305218594,72625.71560623297
600,z_00,size_80,-1.376981811053447e-17,0.7964686621946876,-0.019581006445603694,1.0,1.0,0.11385207020282773,0.10878628734162457,7.997300922154117,1.3475316643513269,0.9105092660222294,0.14659296684006104,1.0901214361564695,0.9574050089505289,0.12411258227889374,0.10415253640600289,19903,19903,393.75950748929824,213908.74823187475,44.83033508970245,23270.338550039953,49.236550096358876,158741.16645329137,361.20701275044036,223425.55786955135
600,z_00,size_90,-1.376981811053447e-17,0.8714416182858846,0.0422758631115996,1.0,1.0,0.16487566504923296,0.07785465503952657,5.503208942292255,1.1229962229901707,0.9073452342653213,0.087430483551591,1.1850078054636513,1.0515314801750686,0.19537895001435157,0.08186662065223274,19788,19788,393.4030605089669,166422.2684370627,64.86259123381956,12956.748300063007,71.486121031251,148194.86034773543,331.9835183322209,158266.5584194923
600,z_80,equal,0.8000000000000002,0.0,0.8000000000000003,1.0,1.0,0.17967172702245643,0.20041499164692184,5.565705971417853,1.7683547855422126,1.0000000039838441,0.35440480957323683,1.133444546781373,1.0559178938991365,0.20364793920439467,0.21162177588563075,20094,20094,332.87136045821677,63191.42692659876,59.80757220984243,12664.509299651363,59.807571971578376,35734.586432112956,293.68120514009007,59845.01947708723
600,z_80,size_80,0.8000000000000002,0.7964686621946876,-0.3338028997675349,1.0,1.0,0.24176842810204882,0.10542763051258153,3.8677314807749603,1.2167689413176415,0.9350953604277717,0.1282810663644213,1.094796577196291,1.1152995745061411,0.26468724756025064,0.11758339145187284,19800,19800,373.6780412182606,220723.3382454035,90.34355264159149,23270.338550039953,96.6142668061818,181401.19356299622,341.3218939496759,197904.97843876664
600,z_80,size_90,0.8000000000000002,0.8714416182858846,-0.5117759861486383,1.0,1.0,0.25044956404464597,0.08025976999260122,3.9630436561193108,1.2643672403951978,0.9925425559649812,0.10147782390029851,1.0957187563067097,1.0512442046181085,0.2744222848325571,0.0843726180687044,19723,19723,414.6417228322264,161435.15364244665,103.84683871805203,12956.748300063007,104.62708938166269,127680.58874412751,378.41984582781146,153565.79654210046
600,z_90,equal,0.9000000000000001,0.0,0.9000000000000001,1.0,1.0,0.1796132532438697,0.24137664783827598,5.172635990269066,2.084434288280324,0.9290739780585526,0.5031337611442671,1.1116281182750296,0.9511440894636429,0.19966314272073923,0.2295839719259234,19951,19951,330.40054561543735,52467.831553186006,59.34431687153827,12664.509299651363,63.87469488226075,25171.257183872378,297.22219165177006,55162.86347610381
600,z_90,size_80,0.9000000000000001,0.7964686621946876,-0.29463027700024136,1.0,1.0,0.36078607583186517,0.10826630997777406,2.6293981793803347,1.1996247760511374,0.9486502509380816,0.12987894786097023,1.079474213984189,1.1502564411560954,0.38945926562504274,0.12453402041213703,19782,19782,431.79575539072573,214936.10112709217,155.78589614827587,23270.338550039953,164.21847355674606,179169.44149370413,400.0056229199099,186859.2893173152
600,z_90,size_90,0.9000000000000001,0.8714416182858846,-0.5420575768862299,1.0,1.0,0.39225916839352604,0.08489706069157466,2.548214217825374,1.368774900121212,0.9995603899727407,0.11620496576869456,1.137928274424219,1.0180495687215483,0.4463627986171242,0.08642941602278469,19818,19818,437.12051619460385,152617.16005850906,171.46453017024413,12956.748300063007,171.53994084831655,111499.09312699558,384.1371429282595,149911.3252905391
650,z_00,equal,-1.376981811053447e-17,0.0,6.722437906588872e-18,1.0,1.0,0.1423209327503851,0.16960942700252357,6.800051526155196,0.8686102752484839,0.9677896759530872,0.14732449107339965,1.1626064133407639,1.0281298198555273,0.1654632291682373,0.17438050962990378,21717,21717,326.3895583526345,74668.66390311507,46.452066384733186,12664.509299651363,47.99810076397727,85963.36703679284,280.73951305218594,72625.71560623297
650,z_00,size_80,-1.376981811053447e-17,0.7964686621946876,-0.019581006445603694,1.0,1.0,0.11385207020282773,0.10878628734162457,8.1237239497676,1.3474962812393951,0.9249027894373337,0.14658911764267937,1.0901214361564695,0.9574050089505289,0.12411258227889374,0.10415253640600289,21560,21560,393.75950748929824,213908.74823187475,44.83033508970245,23270.338550039953,48.47032099122013,158745.33474417203,361.20701275044036,223425.55786955135
650,z_00,size_90,-1.376981811053447e-17,0.8714416182858846,0.0422758631115996,1.0,1.0,0.16487566504923296,0.07785465503952657,5.626280695599428,1.129894698988244,0.9276367714406167,0.08796756202071944,1.1850078054636513,1.0515314801750686,0.19537895001435157,0.08186662065223274,21469,21469,393.4030605089669,166422.2684370627,64.86259123381956,12956.748300063007,69.92240199047755,147290.06923041973,331.9835183322209,158266.5584194923
650,z_80,equal,0.8000000000000002,0.0,0.8000000000000003,1.0,1.0,0.17967172702245643,0.20041499164692184,5.565705971417853,1.7683547855422126,1.0000000039838441,0.35440480957323683,1.133444546781373,1.0559178938991365,0.20364793920439467,0.21162177588563075,21780,21780,332.87136045821677,63191.42692659876,59.80757220984243,12664.509299651363,59.807571971578376,35734.586432112956,293.68120514009007,59845.01947708723
650,z_80,size_80,0.8000000000000002,0.7964686621946876,-0.3338028997675349,1.0,1.0,0.24176842810204882,0.10542763051258153,3.874226247037535,1.2164279604060413,0.9366655898579648,0.12824511755486126,1.094796577196291,1.1152995745061411,0.26468724756025064,0.11758339145187284,21454,21454,373.6780412182606,220723.3382454035,90.34355264159149,23270.338550039953,96.45230231559067,181452.04272657994,341.3218939496759,197904.97843876664
650,z_80,size_90,0.8000000000000002,0.8714416182858846,-0.5117759861486383,1.0,1.0,0.25044956404464597,0.08025976999260122,3.9630436561193125,1.2643672403951984,0.9925425559649816,0.10147782390029855,1.2058984177563912,1.0847324858934744,0.3020167330092165,0.0870603798213128,21373,21373,414.6417228322264,161435.15364244665,103.84683871805203,12956.748300063007,104.62708938166264,127680.58874412745,343.84465285532036,148824.8538158931
650,z_90,equal,0.9000000000000001,0.0,0.9000000000000001,1.0,1.0,0.1796132532438697,0.24137664783827598,5.172635990269071,2.084434288280322,0.9290739780585534,0.5031337611442668,1.1116281182750296,0.9511440894636429,0.19966314272073923,0.2295839719259234,21612,21612,330.40054561543735,52467.831553186006,59.34431687153827,12664.509299651363,63.874694882260705,25171.257183872396,297.22219165177006,55162.86347610381
650,z_90,size_80,0.9000000000000001,0.7964686621946876,-0.29463027700024136,1.0,1.0,0.36078607583186517,0.10826630997777406,2.6361149849854866,1.1644785272157068,0.9510735808744899,0.1260737931899975,1.099761504116272,1.1058720273912532,0.39677863742105945,0.11972868371329086,21460,21460,431.79575539072573,214936.10112709217,155.78589614827587,23270.338550039953,163.80004584401806,184577.12710341602,392.62672295271955,194358.92743767597
650,z_90,size_90,0.9000000000000001,0.8714416182858846,-0.5420575768862299,1.0,1.0,0.39225916839352604,0.08489706069157466,2.5493349310238966,1.3939395453376298,1.0000000000000009,0.11834137018091473,1.137928274424219,1.0180495687215483,0.4463627986171242,0.08642941602278469,21470,21470,437.12051619460385,152617.16005850906,171.46453017024413,12956.748300063007,171.464530170244,109486.21162874266,384.1371429282595,149911.3252905391
700,z_00,equal,-1.376981811053447e-17,0.0,6.722437906588872e-18,1.0,1.0,0.1423209327503851,0.16960942700252357,6.800051526155196,0.8686102752484839,0.9677896759530872,0.14732449107339965,1.1626064133407639,1.0281298198555273,0.1654632291682373,0.17438050962990378,23372,23372,326.3895583526345,74668.66390311507,46.452066384733186,12664.509299651363,47.99810076397727,85963.36703679284,280.73951305218594,72625.71560623297
700,z_00,size_80,-1.376981811053447e-17,0.7964686621946876,-0.019581006445603694,1.0,1.0,0.11385207020282773,0.10878628734162457,8.123723949767609,1.3474962812393951,0.9249027894373347,0.14658911764267937,1.0901214361564695,0.9574050089505289,0.12411258227889374,0.10415253640600289,23220,23220,393.75950748929824,213908.74823187475,44.83033508970245,23270.338550039953,48.47032099122008,158745.33474417203,361.20701275044036,223425.55786955135
700,z_00,size_90,-1.376981811053447e-17,0.8714416182858846,0.0422758631115996,1.0,1.0,0.16487566504923296,0.07785465503952657,5.626280695599435,1.1298946989882468,0.927636771440618,0.08796756202071966,1.2006756641652423,1.0220986271143755,0.1979621986376738,0.07957513603036338,23122,23122,393.4030605089669,166422.2684370627,64.86259123381956,12956.748300063007,69.92240199047747,147290.06923041935,327.6513985002573,162824.0798120548
700,z_80,equal,0.8000000000000002,0.0,0.8000000000000003,1.0,1.0,0.17967172702245643,0.20041499164692184,5.565705971417853,1.7683547855422126,1.0000000039838441,0.35440480957323683,1.133444546781373,1.0559178938991365,0.20364793920439467,0.21162177588563075,23455,23455,332.87136045821677,63191.42692659876,59.80757220984243,12664.509299651363,59.807571971578376,35734.586432112956,293.68120514009007,59845.01947708723
700,z_80,size_80,0.8000000000000002,0.7964686621946876,-0.3338028997675349,1.0,1.0,0.24176842810204882,0.10542763051258153,3.8866864440647126,1.2093042025589185,0.9396780721070673,0.1274940766446937,1.094796577196291,1.1152995745061411,0.26468724756025064,0.11758339145187284,23126,23126,373.6780412182606,220723.3382454035,90.34355264159149,23270.338550039953,96.14308913159113,182520.93871694757,341.3218939496759,197904.97843876664
700,z_80,size_90,0.8000000000000002,0.8714416182858846,-0.5117759861486383,1.0,1.0,0.25044956404464597,0.08025976999260122,3.9635521861328815,1.2628284219974362,0.9926699170851836,0.10135431868963378,1.2058984177563912,1.0847324858934744,0.3020167330092165,0.0870603798213128,22999,22999,414.6417228322264,161435.15364244665,103.84683871805203,12956.748300063007,104.61366556063435,127836.17380665385,343.84465285532036,148824.8538158931
700,z_90,equal,0.9000000000000001,0.0,0.9000000000000001,1.0,1.0,0.1796132532438697,0.24137664783827598,5.172636027348605,2.0844342851740154,0.9290739847185291,0.5031337603944769,1.1116281182750296,0.9511440894636429,0.19966314272073923,0.2295839719259234,23295,23295,330.40054561543735,52467.831553186006,59.34431687153827,12664.509299651363,63.87469442438122,25171.257221383603,297.22219165177006,55162.86347610381
700,z_90,size_80,0.9000000000000001,0.7964686621946876,-0.29463027700024136,1.0,1.0,0.36078607583186517,0.10826630997777406,2.636114984985487,1.1644785272157068,0.9510735808744901,0.1260737931899975,1.099761504116272,1.1058720273912532,0.39677863742105945,0.11972868371329086,23119,23119,431.79575539072573,214936.10112709217,155.78589614827587,23270.338550039953,163.80004584401803,184577.127103416,392.62672295271955,194358.92743767597
700,z_90,size_90,0.9000000000000001,0.8714416182858846,-0.5420575768862299,1.0,1.0,0.39225916839352604,0.08489706069157466,2.549334931023899,1.3939395453376264,1.0000000000000018,0.11834137018091444,1.137928274424219,1.0180495687215483,0.4463627986171242,0.08642941602278469,23133,23133,437.12051619460385,152617.16005850906,171.46453017024413,12956.748300063007,171.46453017024385,109486.21162874294,384.1371429282595,149911.3252905391
750,z_00,equal,-1.376981811053447e-17,0.0,6.722437906588872e-18,1.0,1.0,0.1423209327503851,0.16960942700252357,7.026373291175967,0.8695642439523933,1.000000000652557,0.14748629315864806,1.1626064133407639,1.0281298198555273,0.1654632291682373,0.17438050962990378,25035,25035,326.3895583526345,74668.66390311507,46.452066384733186,12664.509299651363,46.452066354420566,85869.0596151088,280.73951305218594,72625.71560623297
750,z_00,size_80,-1.376981811053447e-17,0.7964686621946876,-0.019581006445603694,1.0,1.0,0.11385207020282773,0.10878628734162457,8.231521274933987,1.3542268206121397,0.9371757380698543,0.1473213080328469,1.0901214361564695,0.9574050089505289,0.12411258227889374,0.10415253640600289,24869,24869,393.75950748929824,213908.74823187475,44.83033508970245,23270.338550039953,47.83556943336163,157956.3666706759,361.20701275044036,223425.55786955135
750,z_00,size_90,-1.376981811053447e-17,0.8714416182858846,0.0422758631115996,1.0,1.0,0.16487566504923296,0.07785465503952657,5.626280695599439,1.1298946989882481,0.9276367714406185,0.08796756202071976,1.2006756641652423,1.0220986271143755,0.1979621986376738,0.07957513603036338,24781,24781,393.4030605089669,166422.2684370627,64.86259123381956,12956.748300063007,69.92240199047743,147290.06923041918,327.6513985002573,162824.0798120548
750,z_80,equal,0.8000000000000002,0.0,0.8000000000000003,1.0,1.0,0.17967172702245643,0.20041499164692184,5.565705971417854,1.7683547855422124,1.0000000039838444,0.3544048095732367,1.133444546781373,1.0559178938991365,0.20364793920439467,0.21162177588563075,25127,25127,332.87136045821677,63191.42692659876,59.80757220984243,12664.509299651363,59.80757197157837,35734.58643211296,293.68120514009007,59845.01947708723
750,z_80,size_80,0.8000000000000002,0.7964686621946876,-0.3338028997675349,1.0,1.0,0.24176842810204882,0.10542763051258153,3.8866864440647144,1.209304202558919,0.9396780721070677,0.12749407664469375,1.094796577196291,1.1152995745061411,0.26468724756025064,0.11758339145187284,24797,24797,373.6780412182606,220723.3382454035,90.34355264159149,23270.338550039953,96.14308913159108,182520.93871694748,341.3218939496759,197904.97843876664
750,z_80,size_90,0.8000000000000002,0.8714416182858846,-0.5117759861486383,1.0,1.0,0.25044956404464597,0.08025976999260122,3.9635521861328824,1.2628284219974373,0.9926699170851838,0.10135431868963386,1.2058984177563912,1.0847324858934744,0.3020167330092165,0.0870603798213128,24655,24655,414.6417228322264,161435.15364244665,103.84683871805203,12956.748300063007,104.61366556063433,127836.17380665374,343.84465285532036,148824.8538158931
750,z_90,equal,0.9000000000000001,0.0,0.9000000000000001,1.0,1.0,0.1796132532438697,0.24137664783827598,5.3477692339398235,2.100618997312492,0.9605302297054086,0.5070403719566897,1.1116281182750296,0.9511440894636429,0.19966314272073923,0.2295839719259234,24970,24970,330.40054561543735,52467.831553186006,59.34431687153827,12664.509299651363,61.7828726637151,24977.319361727546,297.22219165177006,55162.86347610381
750,z_90,size_80,0.9000000000000001,0.7964686621946876,-0.29463027700024136,1.0,1.0,0.36078607583186517,0.10826630997777406,2.672597019468556,1.1862064315191017,0.9642357909339995,0.12842619321247625,1.099761504116272,1.1058720273912532,0.39677863742105945,0.11972868371329086,24780,24780,431.79575539072573,214936.10112709217,155.78589614827587,23270.338550039953,161.5641087097328,181196.20279906655,392.62672295271955,194358.92743767597
750,z_90,size_90,0.9000000000000001,0.8714416182858846,-0.5420575768862299,1.0,1.0,0.39225916839352604,0.08489706069157466,2.5493349310238993,1.3939395453376235,1.0000000000000018,0.1183413701809142,1.137928274424219,1.0180495687215483,0.4463627986171242,0.08642941602278469,24788,24788,437.12051619460385,152617.16005850906,171.46453017024413,12956.748300063007,171.46453017024382,109486.21162874316,384.1371429282595,149911.3252905391
800,z_00,equal,-1.376981811053447e-17,0.0,6.722437906588872e-18,1.0,1.0,0.1423209327503851,0.16960942700252357,7.026373291175967,0.8695642439523933,1.000000000652557,0.14748629315864806,1.1626064133407639,1.0281298198555273,0.1654632291682373,0.17438050962990378,26721,26721,326.3895583526345,74668.66390311507,46.452066384733186,12664.509299651363,46.452066354420566,85869.0596151088,280.73951305218594,72625.71560623297
